Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in),Month,Day,Hour
2020-05-06 09:00:00,193.6,172,158,158,12,59.6,5,6,9
2020-05-06 10:00:00,196.4,176,154,140,12,59.6,5,6,10
2020-05-06 11:00:00,199.1,180,154,132,13,59.6,5,6,11
2020-05-06 12:00:00,199.7,180,148,121,14,59.6,5,6,12
2020-05-06 13:00:00,223.7,182,146,110,12,59.54,5,6,13
2020-05-06 14:00:00,229.3,182,150,118,14,59.48,5,6,14
2020-05-06 15:00:00,224.6,182,150,118,13,59.45,5,6,15
2020-05-06 16:00:00,205.1,182,150,118,12,59.39,5,6,16
2020-05-06 17:00:00,193.5,181,146,114,11,59.39,5,6,17
2020-05-06 18:00:00,195.6,178,148,125,5,59.42,5,6,18
2020-05-06 19:00:00,179.2,176,152,137,4,59.45,5,6,19
2020-05-06 20:00:00,172.6,174,158,154,15,59.51,5,6,20
2020-05-06 21:00:00,171.7,172,158,158,13,59.54,5,6,21
2020-05-06 22:00:00,171.4,172,158,158,14,59.57,5,6,22
2020-05-06 23:00:00,171.6,170,158,163,16,59.6,5,6,23
2020-05-07 00:00:00,170.8,168,158,168,15,59.6,5,7,0
2020-05-07 01:00:00,167.7,168,158,168,12,59.54,5,7,1
2020-05-07 02:00:00,165.5,168,156,163,11,59.48,5,7,2
2020-05-07 03:00:00,166.3,168,156,163,12,59.45,5,7,3
2020-05-07 04:00:00,166.2,164,158,178,11,59.42,5,7,4
2020-05-07 05:00:00,164.9,168,158,168,14,59.42,5,7,5
2020-05-07 06:00:00,165.2,168,158,168,12,59.48,5,7,6
2020-05-07 07:00:00,188.3,166,158,173,8,59.51,5,7,7
2020-05-07 08:00:00,196.7,172,158,158,11,59.57,5,7,8
2020-05-07 09:00:00,198.7,172,158,158,12,59.6,5,7,9
2020-05-07 10:00:00,231.9,176,154,140,12,59.6,5,7,10
2020-05-07 11:00:00,195.2,180,154,132,13,59.6,5,7,11
2020-05-07 12:00:00,207.5,180,148,121,14,59.6,5,7,12
2020-05-07 13:00:00,221.5,182,146,110,12,59.54,5,7,13
2020-05-07 14:00:00,222.8,182,150,118,14,59.48,5,7,14
2020-05-07 15:00:00,216.5,182,150,118,13,59.45,5,7,15
2020-05-07 16:00:00,196.7,182,150,118,12,59.39,5,7,16
2020-05-07 17:00:00,195.8,181,146,114,11,59.39,5,7,17
2020-05-07 18:00:00,194.7,178,148,125,5,59.42,5,7,18
2020-05-07 19:00:00,182.3,176,152,137,4,59.45,5,7,19
2020-05-07 20:00:00,175.7,174,158,154,15,59.51,5,7,20
2020-05-07 21:00:00,175.3,172,158,158,13,59.54,5,7,21
2020-05-07 22:00:00,174,172,158,158,14,59.57,5,7,22
2020-05-07 23:00:00,172.9,170,158,163,16,59.6,5,7,23
2020-05-08 00:00:00,173.2,168,158,168,15,59.6,5,8,0
2020-05-08 01:00:00,172.1,168,158,168,12,59.54,5,8,1
2020-05-08 02:00:00,168.9,168,156,163,11,59.48,5,8,2
2020-05-08 03:00:00,168.5,168,156,163,12,59.45,5,8,3
2020-05-08 04:00:00,165.6,164,158,178,11,59.42,5,8,4
2020-05-08 05:00:00,162.7,168,158,168,14,59.42,5,8,5
2020-05-08 06:00:00,163.4,168,158,168,12,59.48,5,8,6
2020-05-08 07:00:00,187.1,166,158,173,8,59.51,5,8,7
2020-05-08 08:00:00,195.2,172,158,158,11,59.57,5,8,8
2020-05-08 09:00:00,195.2,172,158,158,12,59.6,5,8,9
2020-05-08 10:00:00,194.4,176,154,140,12,59.6,5,8,10
2020-05-08 11:00:00,197.1,180,154,132,13,59.6,5,8,11
2020-05-08 12:00:00,197.5,180,148,121,14,59.6,5,8,12
2020-05-08 13:00:00,218.4,182,146,110,12,59.54,5,8,13
2020-05-08 14:00:00,220.3,182,150,118,14,59.48,5,8,14
2020-05-08 15:00:00,209.3,182,150,118,13,59.45,5,8,15
2020-05-08 16:00:00,192.5,182,150,118,12,59.39,5,8,16
2020-05-08 17:00:00,197.6,181,146,114,11,59.39,5,8,17
2020-05-08 18:00:00,197.9,178,148,125,5,59.42,5,8,18
2020-05-08 19:00:00,179.6,176,152,137,4,59.45,5,8,19
2020-05-08 20:00:00,173.6,174,158,154,15,59.51,5,8,20
2020-05-08 21:00:00,173.5,172,158,158,13,59.54,5,8,21
2020-05-08 22:00:00,174.7,172,158,158,14,59.57,5,8,22
2020-05-08 23:00:00,174.9,170,158,163,16,59.6,5,8,23
2020-05-09 00:00:00,175.8,168,158,168,15,59.6,5,9,0
2020-05-09 01:00:00,174.9,168,158,168,12,59.54,5,9,1
2020-05-09 02:00:00,173.2,168,156,163,11,59.48,5,9,2
2020-05-09 03:00:00,172.9,168,156,163,12,59.45,5,9,3
2020-05-09 04:00:00,172.6,164,158,178,11,59.42,5,9,4
2020-05-09 05:00:00,171.7,168,158,168,14,59.42,5,9,5
2020-05-09 06:00:00,171.9,168,158,168,12,59.48,5,9,6
2020-05-09 07:00:00,190.8,166,158,173,8,59.51,5,9,7
2020-05-09 08:00:00,199.3,172,158,158,11,59.57,5,9,8
2020-05-09 09:00:00,199.7,172,158,158,12,59.6,5,9,9
2020-05-09 10:00:00,201.2,176,154,140,12,59.6,5,9,10
2020-05-09 11:00:00,200.6,180,154,132,13,59.6,5,9,11
2020-05-09 12:00:00,198.2,180,148,121,14,59.6,5,9,12
2020-05-09 13:00:00,195.7,182,146,110,12,59.54,5,9,13
2020-05-09 14:00:00,194.4,182,150,118,14,59.48,5,9,14
2020-05-09 15:00:00,196.8,182,150,118,13,59.45,5,9,15
2020-05-09 16:00:00,195.6,182,150,118,12,59.39,5,9,16
2020-05-09 17:00:00,196.6,181,146,114,11,59.39,5,9,17
2020-05-09 18:00:00,194.9,178,148,125,5,59.42,5,9,18
2020-05-09 19:00:00,179.5,176,152,137,4,59.45,5,9,19
2020-05-09 20:00:00,171.4,174,158,154,15,59.51,5,9,20
2020-05-09 21:00:00,168.1,172,158,158,13,59.54,5,9,21
2020-05-09 22:00:00,167,172,158,158,14,59.57,5,9,22
2020-05-09 23:00:00,168.6,172,158,158,16,59.57,5,9,23
2020-05-10 00:00:00,175.6,172,158,158,15,59.54,5,10,0
2020-05-10 01:00:00,176.9,170,158,163,17,59.54,5,10,1
2020-05-10 02:00:00,172.6,168,158,168,16,59.51,5,10,2
2020-05-10 03:00:00,172.8,170,158,163,16,59.48,5,10,3
2020-05-10 04:00:00,172.3,168,158,168,18,59.48,5,10,4
2020-05-10 05:00:00,171.5,168,158,168,18,59.48,5,10,5
2020-05-10 06:00:00,169.6,168,158,168,14,59.48,5,10,6
2020-05-10 07:00:00,175.1,170,156,158,16,59.54,5,10,7
2020-05-10 08:00:00,182.3,172,156,153,23,59.57,5,10,8
2020-05-10 09:00:00,185.3,170,154,153,23,59.6,5,10,9
2020-05-10 10:00:00,184.2,172,154,148,16,59.6,5,10,10
2020-05-10 11:00:00,184.9,176,158,150,19,59.57,5,10,11
2020-05-10 12:00:00,185,176,158,150,23,59.54,5,10,12
2020-05-10 13:00:00,185.3,176,156,145,29,59.48,5,10,13
2020-05-10 14:00:00,187,176,158,150,26,59.42,5,10,14
2020-05-10 15:00:00,189.1,176,158,149,25,59.42,5,10,15
2020-05-10 16:00:00,187,174,158,154,24,59.42,5,10,16
2020-05-10 17:00:00,184.9,172,158,158,14,59.42,5,10,17
2020-05-10 18:00:00,181.1,172,158,158,14,59.45,5,10,18
2020-05-10 19:00:00,177.8,170,158,163,12,59.48,5,10,19
2020-05-10 20:00:00,175.9,168,158,168,12,59.51,5,10,20
2020-05-10 21:00:00,176.3,170,160,168,17,59.54,5,10,21
2020-05-10 22:00:00,177,172,158,158,19,59.57,5,10,22
2020-05-10 23:00:00,176.9,168,156,163,16,59.6,5,10,23
2020-05-11 00:00:00,175.8,168,156,163,16,59.6,5,11,0
2020-05-11 01:00:00,174.2,168,158,168,15,59.57,5,11,1
2020-05-11 02:00:00,172.1,168,154,158,14,59.51,5,11,2
2020-05-11 03:00:00,171.9,168,154,158,14,59.48,5,11,3
2020-05-11 04:00:00,171.4,168,154,158,11,59.48,5,11,4
2020-05-11 05:00:00,171.8,168,154,158,11,59.48,5,11,5
2020-05-11 06:00:00,174.4,166,156,168,7,59.51,5,11,6
2020-05-11 07:00:00,195.9,168,158,168,7,59.54,5,11,7
2020-05-11 08:00:00,202.4,172,158,158,12,59.6,5,11,8
2020-05-11 09:00:00,199.8,174,156,149,11,59.6,5,11,9
2020-05-11 10:00:00,194.5,176,154,140,13,59.6,5,11,10
2020-05-11 11:00:00,198.7,180,158,140,11,59.54,5,11,11
2020-05-11 12:00:00,201.9,180,158,140,17,59.54,5,11,12
2020-05-11 13:00:00,209,180,156,136,20,59.48,5,11,13
2020-05-11 14:00:00,270.1,174,158,154,26,59.45,5,11,14
2020-05-11 15:00:00,236.2,172,154,148,25,59.42,5,11,15
2020-05-11 16:00:00,195.1,172,156,153,29,59.36,5,11,16
2020-05-11 17:00:00,207.9,172,158,158,21,59.39,5,11,17
2020-05-11 18:00:00,202.9,168,156,163,19,59.45,5,11,18
2020-05-11 19:00:00,187.7,168,158,168,16,59.48,5,11,19
2020-05-11 20:00:00,178.5,168,156,163,14,59.54,5,11,20
2020-05-11 21:00:00,179.3,168,158,168,13,59.6,5,11,21
2020-05-11 22:00:00,178.7,168,158,168,9,59.6,5,11,22
2020-05-11 23:00:00,177.6,168,156,163,14,59.6,5,11,23
2020-05-12 00:00:00,178.3,168,156,163,16,59.6,5,12,0
2020-05-12 01:00:00,176.5,168,158,168,15,59.57,5,12,1
2020-05-12 02:00:00,173.1,168,154,158,14,59.51,5,12,2
2020-05-12 03:00:00,173.1,168,154,158,14,59.48,5,12,3
2020-05-12 04:00:00,171.9,168,154,158,11,59.48,5,12,4
2020-05-12 05:00:00,172.1,168,154,158,11,59.48,5,12,5
2020-05-12 06:00:00,173.2,166,156,168,7,59.51,5,12,6
2020-05-12 07:00:00,197,168,158,168,7,59.54,5,12,7
2020-05-12 08:00:00,206.4,172,158,158,12,59.6,5,12,8
2020-05-12 09:00:00,204.6,174,156,149,11,59.6,5,12,9
2020-05-12 10:00:00,236.1,176,154,140,13,59.6,5,12,10
2020-05-12 11:00:00,239.7,180,158,140,11,59.54,5,12,11
2020-05-12 12:00:00,198,180,158,140,17,59.54,5,12,12
2020-05-12 13:00:00,230.3,180,156,136,20,59.48,5,12,13
2020-05-12 14:00:00,248.3,174,158,154,26,59.45,5,12,14
2020-05-12 15:00:00,230.7,172,154,148,25,59.42,5,12,15
2020-05-12 16:00:00,192.4,172,156,153,29,59.36,5,12,16
2020-05-12 17:00:00,202,172,158,158,21,59.39,5,12,17
2020-05-12 18:00:00,202.3,168,156,163,19,59.45,5,12,18
2020-05-12 19:00:00,185.2,168,158,168,16,59.48,5,12,19
2020-05-12 20:00:00,183.3,168,156,163,14,59.54,5,12,20
2020-05-12 21:00:00,181.5,168,158,168,13,59.6,5,12,21
2020-05-12 22:00:00,179,168,158,168,9,59.6,5,12,22
2020-05-12 23:00:00,178.3,168,158,168,8,59.6,5,12,23
2020-05-13 00:00:00,178.6,168,158,168,8,59.6,5,13,0
2020-05-13 01:00:00,176.5,166,158,173,4,59.54,5,13,1
2020-05-13 02:00:00,173.7,164,158,178,5,59.51,5,13,2
2020-05-13 03:00:00,174.6,164,158,178,4,59.48,5,13,3
2020-05-13 04:00:00,172.2,164,158,178,5,59.54,5,13,4
2020-05-13 05:00:00,172.2,164,158,178,4,59.54,5,13,5
2020-05-13 06:00:00,171,164,158,178,6,59.57,5,13,6
2020-05-13 07:00:00,190,156,150,183,19,59.63,5,13,7
2020-05-13 08:00:00,192,154,150,188,13,59.72,5,13,8
2020-05-13 09:00:00,188.9,158,146,166,11,59.72,5,13,9
2020-05-13 10:00:00,187.4,162,146,158,6,59.72,5,13,10
2020-05-13 11:00:00,189.5,168,148,144,5,59.66,5,13,11
2020-05-13 12:00:00,190.5,168,148,144,7,59.6,5,13,12
2020-05-13 13:00:00,210.5,170,148,140,10,59.51,5,13,13
2020-05-13 14:00:00,190.1,168,150,148,12,59.48,5,13,14
2020-05-13 15:00:00,214,168,148,144,13,59.42,5,13,15
2020-05-13 16:00:00,189.2,168,148,144,13,59.39,5,13,16
2020-05-13 17:00:00,186.6,168,148,144,7,59.42,5,13,17
2020-05-13 18:00:00,184.3,168,146,140,6,59.42,5,13,18
2020-05-13 19:00:00,174.7,164,146,148,4,59.45,5,13,19
2020-05-13 20:00:00,171.2,164,150,158,1,59.51,5,13,20
2020-05-13 21:00:00,170.4,164,152,163,4,59.54,5,13,21
2020-05-13 22:00:00,169.1,162,154,178,5,59.54,5,13,22
2020-05-13 23:00:00,168.5,162,154,178,4,59.54,5,13,23
2020-05-14 00:00:00,167.5,162,154,178,4,59.54,5,14,0
2020-05-14 01:00:00,165,158,154,188,5,59.54,5,14,1
2020-05-14 02:00:00,163.6,160,154,183,4,59.48,5,14,2
2020-05-14 03:00:00,163.5,158,152,183,4,59.48,5,14,3
2020-05-14 04:00:00,163.8,158,152,183,4,59.48,5,14,4
2020-05-14 05:00:00,162.2,158,150,178,3,59.48,5,14,5
2020-05-14 06:00:00,163.7,158,150,178,5,59.51,5,14,6
2020-05-14 07:00:00,184.2,163,152,168,2,59.54,5,14,7
2020-05-14 08:00:00,190.7,172,154,148,2,59.6,5,14,8
2020-05-14 09:00:00,194.4,172,150,140,5,59.57,5,14,9
2020-05-14 10:00:00,230.5,176,150,132,11,59.54,5,14,10
2020-05-14 11:00:00,241.4,178,154,136,10,59.54,5,14,11
2020-05-14 12:00:00,193.1,178,150,128,8,59.54,5,14,12
2020-05-14 13:00:00,222.8,181,154,129,14,59.48,5,14,13
2020-05-14 14:00:00,231,181,152,125,14,59.45,5,14,14
2020-05-14 15:00:00,224.9,178,154,136,23,59.42,5,14,15
2020-05-14 16:00:00,205.7,170,154,153,36,59.39,5,14,16
2020-05-14 17:00:00,195.2,172,150,140,19,59.39,5,14,17
2020-05-14 18:00:00,194.6,168,154,158,14,59.42,5,14,18
2020-05-14 19:00:00,181.9,168,154,158,13,59.45,5,14,19
2020-05-14 20:00:00,175.9,168,150,148,6,59.48,5,14,20
2020-05-14 21:00:00,174.6,168,152,153,8,59.48,5,14,21
2020-05-14 22:00:00,173,168,150,148,5,59.54,5,14,22
2020-05-14 23:00:00,172.2,166,154,163,5,59.54,5,14,23
2020-05-15 00:00:00,171.7,168,154,158,8,59.54,5,15,0
2020-05-15 01:00:00,168.7,164,154,168,5,59.48,5,15,1
2020-05-15 02:00:00,167.1,164,158,178,4,59.48,5,15,2
2020-05-15 03:00:00,168.3,163,158,183,4,59.42,5,15,3
2020-05-15 04:00:00,166.2,163,154,173,4,59.42,5,15,4
2020-05-15 05:00:00,166.3,163,158,183,5,59.42,5,15,5
2020-05-15 06:00:00,166.9,162,158,188,4,59.45,5,15,6
2020-05-15 07:00:00,187.7,166,158,173,2,59.48,5,15,7
2020-05-15 08:00:00,195.4,174,156,149,4,59.54,5,15,8
2020-05-15 09:00:00,198.8,172,152,144,12,59.54,5,15,9
2020-05-15 10:00:00,194.1,176,152,136,12,59.51,5,15,10
2020-05-15 11:00:00,195,176,152,136,10,59.48,5,15,11
2020-05-15 12:00:00,199.8,178,152,132,8,59.42,5,15,12
2020-05-15 13:00:00,229.3,178,154,136,13,59.36,5,15,13
2020-05-15 14:00:00,226.2,180,152,128,13,59.33,5,15,14
2020-05-15 15:00:00,209.1,180,154,132,14,59.27,5,15,15
2020-05-15 16:00:00,209.2,180,154,132,16,59.24,5,15,16
2020-05-15 17:00:00,198.2,174,156,149,24,59.27,5,15,17
2020-05-15 18:00:00,201.8,172,154,148,22,59.3,5,15,18
2020-05-15 19:00:00,186.7,174,152,140,22,59.3,5,15,19
2020-05-15 20:00:00,181.5,172,154,148,22,59.36,5,15,20
2020-05-15 21:00:00,180.1,172,154,148,17,59.42,5,15,21
2020-05-15 22:00:00,178,172,154,148,18,59.42,5,15,22
2020-05-15 23:00:00,174.9,168,154,158,13,59.42,5,15,23
2020-05-16 00:00:00,174.3,168,154,158,12,59.42,5,16,0
2020-05-16 01:00:00,173,168,154,158,14,59.36,5,16,1
2020-05-16 02:00:00,171,168,154,158,11,59.36,5,16,2
2020-05-16 03:00:00,172,168,154,158,12,59.36,5,16,3
2020-05-16 04:00:00,172.2,168,156,163,13,59.36,5,16,4
2020-05-16 05:00:00,171.9,166,156,168,11,59.36,5,16,5
2020-05-16 06:00:00,172.3,164,154,168,6,59.39,5,16,6
2020-05-16 07:00:00,191.1,170,158,163,8,59.45,5,16,7
